url,url_id
/detail/prodej/byt/3+1/praha-smichov-zborovska/1612469324,1612469324
/detail/prodej/byt/2+1/liberec-liberec-x-frantiskov-jachymovska/2881340492,2881340492
/detail/prodej/byt/2+1/praha-zizkov-kubelikova/1521054796,1521054796
/detail/prodej/byt/2+kk/praha-karlin-u-sluncove/533296204,533296204
/detail/prodej/byt/1+1/raspenava-raspenava-/1668703308,1668703308
/detail/prodej/byt/1+1/liberec-liberec-iii-jerab-janska/2561918028,2561918028
/detail/prodej/byt/2+1/liberec-liberec-xxx-vratislavice-nad-nisou-vnejsi/760034380,760034380
/detail/prodej/byt/2+1/tanvald-sumburk-nad-desnou-vancurova/2098345036,2098345036
/detail/prodej/byt/2+1/tanvald-tanvald-radnicni/582751308,582751308
/detail/prodej/byt/1+1/jablonec-nad-nisou-jablonec-nad-nisou-skelna/3930260556,3930260556
/detail/prodej/byt/2+1/praha-nusle-kresomyslova/3937281100,3937281100
/detail/prodej/byt/3+1/novy-jicin-loucka-na-lani/3460654156,3460654156
/detail/prodej/byt/3+kk/holubice-holubice-/1811092556,1811092556
/detail/prodej/byt/4+1/litomerice-predmesti-u-katovny/2236544076,2236544076
/detail/prodej/byt/2+kk/lovosice-lovosice-osvoboditelu/4123378764,4123378764
/detail/prodej/byt/3+kk/usti-nad-labem-severni-terasa-jizerska/2863465548,2863465548
/detail/prodej/byt/3+1/praha-letnany-krivoklatska/3567064140,3567064140
/detail/prodej/byt/3+kk/praha-dolni-mecholupy-kardausova/3754427468,3754427468
/detail/prodej/byt/3+1/cernosice-cernosice-vrazska/122623052,122623052
/detail/prodej/byt/3+1/praha-prosek-litvinovska/1201153100,1201153100
/detail/prodej/byt/3+1/plzen-skvrnany-krimicka/1262748748,1262748748
/detail/prodej/byt/4+kk/praha-brevnov-ve-stresovickach/1991025740,1991025740
/detail/prodej/byt/2+kk/praha-holesovice-strojnicka/2386711628,2386711628
/detail/prodej/byt/3+kk/praha-uhrineves-u-uhrineveske-obory/2507457612,2507457612
/detail/prodej/byt/5+1/praha-nove-mesto-gorazdova/1684091980,1684091980
/detail/prodej/byt/4+1/praha-nove-mesto-gorazdova/102590028,102590028
/detail/prodej/byt/4+1/usti-nad-labem-krasne-brezno-premyslovcu/2815587404,2815587404
/detail/prodej/byt/2+1/vlasim-vlasim-komenskeho/3120649292,3120649292
/detail/prodej/byt/4+1/opava-kylesovice-17--listopadu/4125697100,4125697100
/detail/prodej/byt/4+kk/liberec-liberec-xi-ruzodol-i-zeleznicni/1694987340,1694987340
/detail/prodej/byt/3+kk/praha-haje-hlavateho/355562572,355562572
/detail/prodej/byt/2+kk/plzen-krimice-k-dolovu/2104251468,2104251468
/detail/prodej/byt/2+1/praha-vinohrady-varsavska/3499366220,3499366220
/detail/prodej/byt/3+1/kladno-krocehlavy-polska/952706124,952706124
/detail/prodej/byt/1+kk/plzen-skvrnany-vojanova/3265016908,3265016908
/detail/prodej/byt/1+kk/praha-praha-5-nadrazni/876734284,876734284
/detail/prodej/byt/4+1/kolin-kolin-iii-rohacova/3665130572,3665130572
/detail/prodej/byt/3+kk/klatovy-klatovy-iii-husovo-namesti/808502348,808502348
/detail/prodej/byt/2+kk/ceske-budejovice-ceske-budejovice-2-j--bendy/134304844,134304844
/detail/prodej/byt/3+1/hradec-kralove-vekose-k-sokolovne/3922142284,3922142284
/detail/prodej/byt/1+kk/praha-holesovice-mala-plynarni/853718092,853718092
/detail/prodej/byt/2+1/praha-lhotka-dobrejovicka/1905087564,1905087564
/detail/prodej/byt/2+kk/praha-strizkov-zaksinska/3692909644,3692909644
/detail/prodej/byt/6-a-vice/praha-nove-mesto-u-pujcovny/3636352076,3636352076
/detail/prodej/byt/3+kk/praha-hlubocepy-kovarikova/968033356,968033356
/detail/prodej/byt/4+1/usti-nad-labem-krasne-brezno-u-pivovarske-zahrady/640181324,640181324
/detail/prodej/byt/2+1/praha-kosire-vrchlickeho/803566668,803566668
/detail/prodej/byt/3+kk/beroun-beroun-zavodi-na-ovcine/556233804,556233804
/detail/prodej/byt/3+kk/praha-strizkov-zaksinska/2021291084,2021291084
/detail/prodej/byt/2+kk/praha-cerny-most-generala-janouska/3293664332,3293664332
/detail/prodej/byt/3+kk/praha-holesovice-varhulikove/3279225932,3279225932
/detail/prodej/byt/3+1/liberec-liberec-iv-perstyn-rumunska/3649619020,3649619020
/detail/prodej/byt/3+kk/stary-kolin-stary-kolin-na-piskach/438531148,438531148
/detail/prodej/byt/4+kk/jablonec-nad-nisou-jablonec-nad-nisou-v-nivach/65147980,65147980
/detail/prodej/byt/3+kk/zlin-velikova-kosarice/672490572,672490572
/detail/prodej/byt/1+1/most-most-javorova/2737112140,2737112140
/detail/prodej/byt/2+1/praha-zizkov-krizkovskeho/2650887244,2650887244
/detail/prodej/byt/3+kk/praha-sobin-zeleticka/3547878476,3547878476
/detail/prodej/byt/4+1/praha-letnany-rokycanska/2300642380,2300642380
/detail/prodej/byt/2+kk/praha-michle-hanusova/199660620,199660620
/detail/prodej/byt/2+kk/praha-stresovice-na-petynce/4254275404,4254275404
/detail/prodej/byt/2+1/praha-hostivar-u-pekaren/4131678556,4131678556
/detail/prodej/byt/2+kk/praha-chodov-ceneticka/3740582988,3740582988
/detail/prodej/byt/2+kk/praha-smichov-strakonicka/3270218828,3270218828
/detail/prodej/byt/3+1/praha-smichov-strakonicka/2917897292,2917897292
/detail/prodej/byt/2+1/praha-smichov-strakonicka/3706426444,3706426444
/detail/prodej/byt/2+kk/praha-smichov-strakonicka/216765516,216765516
/detail/prodej/byt/2+1/praha-smichov-strakonicka/2727961676,2727961676
/detail/prodej/byt/2+kk/praha-zizkov-seifertova/1588294732,1588294732
/detail/prodej/byt/2+kk/praha-zizkov-seifertova/3215684684,3215684684
/detail/prodej/byt/3+1/praha-karlin-pernerova/4066219852,4066219852
/detail/prodej/byt/5+kk/praha-karlin-pernerova/576558924,576558924
/detail/prodej/byt/3+kk/praha-liben-turnovska/4138345548,4138345548
/detail/prodej/byt/4+kk/praha-troja-pod-havrankou/1024222284,1024222284
/detail/prodej/byt/4+kk/ritka-ritka-dvorska/1961944140,1961944140
/detail/prodej/byt/3+1/praha-kobylisy-chotovicka/3819332684,3819332684
/detail/prodej/byt/3+kk/praha-praha-5-nadrazni/242345804,242345804
/detail/prodej/byt/1+kk/praha-modrany-u-sporitelny/2367226956,2367226956
/detail/prodej/byt/1+kk/praha-vysocany-pechmanovych/3651732556,3651732556
/detail/prodej/byt/2+kk/praha-stodulky-habova/655475788,655475788
/detail/prodej/byt/3+kk/praha-kbely-sedlarova/1684042828,1684042828
/detail/prodej/byt/3+kk/praha-bubenec-smeralova/2975738716,2975738716
/detail/prodej/byt/3+kk/praha-bohnice-vratislavska/2536793164,2536793164
/detail/prodej/byt/3+1/praha-stodulky-prusikova/1572103244,1572103244
/detail/prodej/byt/2+1/prostejov-prostejov-susilova/2824913996,2824913996
/detail/prodej/byt/2+1/praha-malesice-pocernicka/2816234572,2816234572
/detail/prodej/byt/2+1/praha-vinohrady-kolinska/1553994828,1553994828
/detail/prodej/byt/3+kk/chrudim-chrudim-iii-u-stadionu/2634110028,2634110028
/detail/prodej/byt/3+1/praha-liboc-/1193801820,1193801820
/detail/prodej/byt/2+kk/praha-kyje-/155928668,155928668
/detail/prodej/byt/1+kk/ceske-budejovice-ceske-budejovice-2-litvinovicka/33641548,33641548
/detail/prodej/byt/1+kk/praha-letnany-chlebovicka/1375818828,1375818828
/detail/prodej/byt/2+1/zdar-nad-sazavou--/1067406412,1067406412
/detail/prodej/byt/3+kk/zdar-nad-sazavou--/1556894796,1556894796
/detail/prodej/byt/2+kk/zdar-nad-sazavou--/1679254604,1679254604
/detail/prodej/byt/2+kk/praha-michle-hanusova/3678901324,3678901324
/detail/prodej/byt/2+kk/praha-stresovice-na-petynce/532944716,532944716
/detail/prodej/byt/1+kk/praha-nusle-sinkulova/3197379660,3197379660
/detail/prodej/byt/2+kk/praha-mala-strana-mostecka/44848204,44848204
/detail/prodej/byt/2+kk/praha-kolovraty-k-ricanum/435487820,435487820
/detail/prodej/byt/4+kk/kvetnice-kvetnice-k-dobrocovicum/2677183564,2677183564
/detail/prodej/byt/4+kk/praha-vysocany-pechmanovych/2535950684,2535950684
/detail/prodej/byt/4+kk/praha-kosire-linhartova/3170002764,3170002764
/detail/prodej/byt/4+kk/praha-kbely-polaneckeho/3458013532,3458013532
/detail/prodej/byt/3+kk/praha-kbely-polaneckeho/3366519884,3366519884
/detail/prodej/byt/5+kk/praha-praha-1-parizska/3609708108,3609708108
/detail/prodej/byt/2+kk/brno-styrice-videnska/3946219340,3946219340
/detail/prodej/byt/2+kk/praha-malesice-pocernicka/1828598860,1828598860
/detail/prodej/byt/atypicky/sedlcany-sedlcany-sokolovska/3193467980,3193467980
/detail/prodej/byt/3+kk/praha-zizkov-cajkovskeho/2139489356,2139489356
/detail/prodej/byt/2+1/praha-zizkov-cajkovskeho/3136316492,3136316492
/detail/prodej/byt/3+kk/praha-liben-smrckova/1925802332,1925802332
/detail/prodej/byt/1+kk/praha-vysocany-novovysocanska/2952332364,2952332364
/detail/prodej/byt/2+1/praha-kosire-plzenska/962004044,962004044
/detail/prodej/byt/5+kk/praha-modrany-krouzova/1008624716,1008624716
/detail/prodej/byt/4+kk/brno-zabovresky-dunajevskeho/264660044,264660044
/detail/prodej/byt/2+1/uherske-hradiste-uherske-hradiste-svatovaclavska/536958028,536958028
/detail/prodej/byt/2+1/praha-hodkovicky-vecerni/1263633484,1263633484
/detail/prodej/byt/2+kk/brno-veveri-stefanikova/3670545484,3670545484
/detail/prodej/byt/4+kk/popuvky-popuvky-rosicka/4059759692,4059759692
/detail/prodej/byt/4+kk/popuvky-popuvky-rosicka/3642651724,3642651724
/detail/prodej/byt/3+kk/praha-hodkovicky-udolni/84943948,84943948
/detail/prodej/byt/3+kk/praha-holesovice-jireckova/3572724812,3572724812
/detail/prodej/byt/4+kk/praha-nove-mesto-zitna/3198616652,3198616652
/detail/prodej/byt/3+1/praha-kobylisy-frydlantska/3230012492,3230012492
/detail/prodej/byt/3+1/praha-cerny-most-generala-janouska/3757823052,3757823052
/detail/prodej/byt/2+1/velke-opatovice-velke-opatovice-pod-straznici/462693452,462693452
/detail/prodej/byt/3+kk/kladno-krocehlavy-/3036898380,3036898380
/detail/prodej/byt/4+kk/kladno-krocehlavy-/1606317132,1606317132
/detail/prodej/byt/3+kk/kladno-krocehlavy-/2813228108,2813228108
/detail/prodej/byt/3+kk/praha-jinonice-reporyjska/2254050380,2254050380
/detail/prodej/byt/2+kk/kladno-krocehlavy-/508847948,508847948
/detail/prodej/byt/1+kk/praha-mala-strana-mostecka/1529378380,1529378380
/detail/prodej/byt/4+kk/kladno-krocehlavy-/30615116,30615116
/detail/prodej/byt/2+kk/praha-jinonice-reporyjska/179971660,179971660
/detail/prodej/byt/2+kk/praha-jinonice-reporyjska/682239564,682239564
/detail/prodej/byt/3+kk/praha-jinonice-reporyjska/3153733196,3153733196
/detail/prodej/byt/2+kk/praha-dubec-nad-mlynskym-potokem/3673838668,3673838668
/detail/prodej/byt/2+kk/praha-cerny-most-bryksova/4064225884,4064225884
/detail/prodej/byt/1+kk/praha-cerny-most-bryksova/1083124316,1083124316
/detail/prodej/byt/2+kk/praha-cerny-most-bryksova/1031726668,1031726668
/detail/prodej/byt/5+1/revnice-revnice-v-luhu/2396374604,2396374604
/detail/prodej/byt/1+kk/praha-cerny-most-/2269337164,2269337164
/detail/prodej/byt/3+1/nehvizdy-nehvizdy-gabcikova/2765268812,2765268812
/detail/prodej/byt/1+kk/praha-praha-9-/492726092,492726092
/detail/prodej/byt/2+kk/nehvizdy--/4172379724,4172379724
/detail/prodej/byt/2+kk/nehvizdy--/4004607564,4004607564
/detail/prodej/byt/3+kk/nehvizdy--/514946636,514946636
/detail/prodej/byt/1+kk/nehvizdy--/1236366924,1236366924
/detail/prodej/byt/2+kk/praha--/2402965324,2402965324
/detail/prodej/byt/2+kk/destne-v-orlickych-horach-destne-v-orlickych-horach-/951155036,951155036
/detail/prodej/byt/3+1/praha-praha-9-/156477260,156477260
/detail/prodej/byt/5+1/praha-smichov-/503523148,503523148
/detail/prodej/byt/2+kk/praha-vysocany-pechmanovych/1136506444,1136506444
/detail/prodej/byt/3+kk/praha-kbely-polaneckeho/475744348,475744348
/detail/prodej/byt/3+kk/nehvizdy--/3394835532,3394835532
/detail/prodej/byt/3+kk/praha-kbely-polaneckeho/2657539916,2657539916
/detail/prodej/byt/4+kk/praha-kbely-polaneckeho/3616146508,3616146508
/detail/prodej/byt/4+kk/brno-bystrc-hvozdecka/2901611596,2901611596
/detail/prodej/byt/1+kk/plzen-skvrnany-vojanova/2239030860,2239030860
/detail/prodej/byt/3+1/praha-podoli-pod-pekarkou/2533045324,2533045324
/detail/prodej/byt/3+1/liberec-liberec-xv-stary-harcov-jecna/288756812,288756812
/detail/prodej/byt/2+1/liberec-liberec-x-frantiskov-jachymovska/502056012,502056012
/detail/prodej/byt/1+kk/praha-praha-5-nadrazni/1632974412,1632974412
/detail/prodej/byt/2+1/liberec-liberec-ix-januv-dul-husitska/1729857100,1729857100
/detail/prodej/byt/3+kk/praha-kosire-musilkova/3081765964,3081765964
