url,url_id
/detail/prodej/byt/3+1/brno-lisen-strnadova/847426892,847426892
/detail/prodej/byt/2+kk/libcice-nad-vltavou-libcice-nad-vltavou-/461526092,461526092
/detail/prodej/byt/3+kk/libcice-nad-vltavou-libcice-nad-vltavou-/1687311436,1687311436
/detail/prodej/byt/3+kk/liberec-liberec-xxx-vratislavice-nad-nisou-senioru/63538508,63538508
/detail/prodej/byt/4+kk/trhove-sviny-trhove-sviny-za-pilou/741217356,741217356
/detail/prodej/byt/2+1/praha-kamyk-cihlarova/3164271948,3164271948
/detail/prodej/byt/2+kk/jablonec-nad-nisou-kokonin-krkonosska/2094012764,2094012764
/detail/prodej/byt/3+1/brno-komarov-lomena/945902668,945902668
/detail/prodej/byt/3+1/velke-opatovice-velke-opatovice-nova/3732731212,3732731212
/detail/prodej/byt/3+kk/praha-karlin-za-poricskou-branou/741975372,741975372
/detail/prodej/byt/2+kk/praha-zlicin-mistrinska/1308403276,1308403276
/detail/prodej/byt/3+kk/praha-zlicin-mistrinska/3078399564,3078399564
/detail/prodej/byt/1+kk/praha-zlicin-mistrinska/142436172,142436172
/detail/prodej/byt/2+1/frydek-mistek-frydek-dr--m--tyrse/4058481996,4058481996
/detail/prodej/byt/5+kk/praha-smichov-na-hrebenkach/2083714124,2083714124
/detail/prodej/byt/2+kk/prezletice-prezletice-pod-zahrady/266949708,266949708
/detail/prodej/byt/3+kk/praha-brevnov-slikova/3586098508,3586098508
/detail/prodej/byt/2+kk/praha-cerny-most-bryksova/3601171788,3601171788
/detail/prodej/byt/2+kk/praha-michle-elektrarenska/3001021772,3001021772
/detail/prodej/byt/2+1/ostrava-moravska-ostrava-sladkova/453150028,453150028
/detail/prodej/byt/3+kk/zlin-zlin-trida-tomase-bati/3149899084,3149899084
/detail/prodej/byt/2+kk/praha-slivenec-na-ciste/666760524,666760524
/detail/prodej/byt/2+kk/nemcicky-nemcicky-/258573644,258573644
/detail/prodej/byt/3+1/praha-kobylisy-bergerova/3098958172,3098958172
/detail/prodej/byt/2+kk/praha-holesovice-tusarova/3679310924,3679310924
/detail/prodej/byt/3+kk/praha-zlicin-miloticka/167683404,167683404
/detail/prodej/byt/1+kk/brno-komin-bystrcka/471356492,471356492
/detail/prodej/byt/2+kk/praha-holesovice-/3359282508,3359282508
/detail/prodej/byt/2+1/praha-vysocany-sklonena/3468670028,3468670028
/detail/prodej/byt/2+kk/svitavy-lany-svitavska/2958735180,2958735180
/detail/prodej/byt/3+kk/hostivice-hostivice-za-zahradami/1360094284,1360094284
/detail/prodej/byt/2+kk/milovice-mlada-rakouska/3775759692,3775759692
/detail/prodej/byt/2+kk/praha-chodov-nechvilova/3033761100,3033761100
/detail/prodej/byt/3+1/frenstat-pod-radhostem-frenstat-pod-radhostem-roznovska/4027139148,4027139148
/detail/prodej/byt/2+kk/turnov-turnov-preperska/1646523724,1646523724
/detail/prodej/byt/2+1/vamberk-vamberk-jiraskova/4279141708,4279141708
/detail/prodej/byt/3+kk/jilove-u-prahy-jilove-u-prahy-barvirova/4172588364,4172588364
/detail/prodej/byt/3+kk/praha-karlin-rohanske-nabrezi/2033550668,2033550668
/detail/prodej/byt/2+kk/slany-slany-lazenska/2927509084,2927509084
/detail/prodej/byt/3+1/jirkov-jirkov-zizkova/521438540,521438540
/detail/prodej/byt/2+kk/slany-slany-lazenska/1547475804,1547475804
/detail/prodej/byt/3+kk/slany-slany-lazenska/511589980,511589980
/detail/prodej/byt/2+kk/slany-slany-lazenska/558708828,558708828
/detail/prodej/byt/1+kk/slany-slany-lazenska/2941073500,2941073500
/detail/prodej/byt/3+1/most-most-ceska/3951293772,3951293772
/detail/prodej/byt/2+1/milovice-bozi-dar-kratka/4011242828,4011242828
